departamento,provincia,municipio,cluster,appareil,variante,trajectoire,annee,acces,possession
Pando,Federico Román,Villa Nueva,C4,television,centrale,acces_2050,2024,0.6991525423728814,0.319047619047619
Pando,Federico Román,Villa Nueva,C4,telefono,centrale,acces_2050,2024,0.6991525423728814,0.7429022082018928
Pando,Federico Román,Villa Nueva,C4,computadora,centrale,acces_2050,2024,0.6991525423728814,0.0555555555555555
Pando,Federico Román,Villa Nueva,C4,internet,centrale,acces_2050,2024,0.6991525423728814,0.0253968253968253
Pando,Federico Román,Villa Nueva,C4,refrigerador,centrale,acces_2050,2035,0.856226825712185,0.4118461059634751
Pando,Federico Román,Villa Nueva,C4,microondas,centrale,acces_2050,2035,0.856226825712185,0.0501200535297131
Pando,Federico Román,Villa Nueva,C4,calefon,centrale,acces_2050,2035,0.856226825712185,0.0229058066724132
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,centrale,acces_2050,2035,0.856226825712185,0.0546752086665797
Pando,Federico Román,Villa Nueva,C4,lavadora,centrale,acces_2050,2035,0.856226825712185,0.2207651679827367
Pando,Federico Román,Villa Nueva,C4,radio,centrale,acces_2050,2035,0.856226825712185,0.4445075481052457
Pando,Federico Román,Villa Nueva,C4,television,centrale,acces_2050,2035,0.856226825712185,0.5275658140595231
Pando,Federico Román,Villa Nueva,C4,telefono,centrale,acces_2050,2035,0.856226825712185,0.8448858463457645
Pando,Federico Román,Villa Nueva,C4,computadora,centrale,acces_2050,2035,0.856226825712185,0.1854288171535531
Pando,Federico Román,Villa Nueva,C4,internet,centrale,acces_2050,2035,0.856226825712185,0.2193055784315629
Pando,Federico Román,Villa Nueva,C4,refrigerador,centrale,acces_2050,2050,1.0,0.5881040953481024
Pando,Federico Román,Villa Nueva,C4,microondas,centrale,acces_2050,2050,1.0,0.0766864514812912
Pando,Federico Román,Villa Nueva,C4,calefon,centrale,acces_2050,2050,1.0,0.0293774731002341
Pando,Federico Román,Villa Nueva,C4,aire_acondicionado,centrale,acces_2050,2050,1.0,0.0886685431673337
Pando,Federico Román,Villa Nueva,C4,lavadora,centrale,acces_2050,2050,1.0,0.3360973045851914
Pando,Federico Román,Villa Nueva,C4,radio,centrale,acces_2050,2050,1.0,0.4456435295145152
Pando,Federico Román,Villa Nueva,C4,television,centrale,acces_2050,2050,1.0,0.6646428445052183
Pando,Federico Román,Villa Nueva,C4,telefono,centrale,acces_2050,2050,1.0,0.8980726264535877
Pando,Federico Román,Villa Nueva,C4,computadora,centrale,acces_2050,2050,1.0,0.2563569960474675
Pando,Federico Román,Villa Nueva,C4,internet,centrale,acces_2050,2050,1.0,0.3408245193887109
Pando,Federico Román,Santos Mercado,C4,refrigerador,centrale,acces_2050,2024,0.653910149750416,0.1161048689138576
Pando,Federico Román,Santos Mercado,C4,microondas,centrale,acces_2050,2024,0.653910149750416,0.0074906367041198
Pando,Federico Román,Santos Mercado,C4,calefon,centrale,acces_2050,2024,0.653910149750416,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,centrale,acces_2050,2024,0.653910149750416,0.0037453183520599
Pando,Federico Román,Santos Mercado,C4,lavadora,centrale,acces_2050,2024,0.653910149750416,0.0262664165103189
Pando,Federico Román,Santos Mercado,C4,radio,centrale,acces_2050,2024,0.653910149750416,0.3670411985018726
Pando,Federico Román,Santos Mercado,C4,television,centrale,acces_2050,2024,0.653910149750416,0.3146067415730337
Pando,Federico Román,Santos Mercado,C4,telefono,centrale,acces_2050,2024,0.653910149750416,0.7434456928838952
Pando,Federico Román,Santos Mercado,C4,computadora,centrale,acces_2050,2024,0.653910149750416,0.048689138576779
Pando,Federico Román,Santos Mercado,C4,internet,centrale,acces_2050,2024,0.653910149750416,0.0149812734082397
Pando,Federico Román,Santos Mercado,C4,refrigerador,centrale,acces_2050,2035,0.8342490606325665,0.3849025770103863
Pando,Federico Román,Santos Mercado,C4,microondas,centrale,acces_2050,2035,0.8342490606325665,0.046059003503631
Pando,Federico Román,Santos Mercado,C4,calefon,centrale,acces_2050,2035,0.8342490606325665,0.0219165208398588
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,centrale,acces_2050,2035,0.8342490606325665,0.0494788462461822
Pando,Federico Román,Santos Mercado,C4,lavadora,centrale,acces_2050,2035,0.8342490606325665,0.2031350181516911
Pando,Federico Román,Santos Mercado,C4,radio,centrale,acces_2050,2035,0.8342490606325665,0.4443338972648061
Pando,Federico Román,Santos Mercado,C4,television,centrale,acces_2050,2035,0.8342490606325665,0.5066116493631502
Pando,Federico Román,Santos Mercado,C4,telefono,centrale,acces_2050,2035,0.8342490606325665,0.8367554940436651
Pando,Federico Román,Santos Mercado,C4,computadora,centrale,acces_2050,2035,0.8342490606325665,0.1745864408828935
Pando,Federico Román,Santos Mercado,C4,internet,centrale,acces_2050,2035,0.8342490606325665,0.2007296879686189
Pando,Federico Román,Santos Mercado,C4,refrigerador,centrale,acces_2050,2050,1.0,0.5881040953481024
Pando,Federico Román,Santos Mercado,C4,microondas,centrale,acces_2050,2050,1.0,0.0766864514812912
Pando,Federico Román,Santos Mercado,C4,calefon,centrale,acces_2050,2050,1.0,0.0293774731002341
Pando,Federico Román,Santos Mercado,C4,aire_acondicionado,centrale,acces_2050,2050,1.0,0.0886685431673337
Pando,Federico Román,Santos Mercado,C4,lavadora,centrale,acces_2050,2050,1.0,0.3360973045851914
Pando,Federico Román,Santos Mercado,C4,radio,centrale,acces_2050,2050,1.0,0.4456435295145152
Pando,Federico Román,Santos Mercado,C4,television,centrale,acces_2050,2050,1.0,0.6646428445052183
Pando,Federico Román,Santos Mercado,C4,telefono,centrale,acces_2050,2050,1.0,0.8980726264535877
Pando,Federico Román,Santos Mercado,C4,computadora,centrale,acces_2050,2050,1.0,0.2563569960474675
Pando,Federico Román,Santos Mercado,C4,internet,centrale,acces_2050,2050,1.0,0.3408245193887109
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,basse,acces_2035,2024,0.6845130066545675,0.2695058517555266
La Paz,Abel Iturralde,Ixiamas,C1,microondas,basse,acces_2035,2024,0.6845130066545675,0.0347741306467338
La Paz,Abel Iturralde,Ixiamas,C1,calefon,basse,acces_2035,2024,0.6845130066545675,0.0285992850178745
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,basse,acces_2035,2024,0.6845130066545675,0.0143042912873862
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,basse,acces_2035,2024,0.6845130066545675,0.0900520156046814
La Paz,Abel Iturralde,Ixiamas,C1,radio,basse,acces_2035,2024,0.6845130066545675,0.390497884803124
La Paz,Abel Iturralde,Ixiamas,C1,television,basse,acces_2035,2024,0.6845130066545675,0.4152845528455284
La Paz,Abel Iturralde,Ixiamas,C1,telefono,basse,acces_2035,2024,0.6845130066545675,0.7751383013342011
La Paz,Abel Iturralde,Ixiamas,C1,computadora,basse,acces_2035,2024,0.6845130066545675,0.1187764399609502
La Paz,Abel Iturralde,Ixiamas,C1,internet,basse,acces_2035,2024,0.6845130066545675,0.0553205336804425
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,basse,acces_2035,2035,1.0,0.2695058517555266
La Paz,Abel Iturralde,Ixiamas,C1,microondas,basse,acces_2035,2035,1.0,0.0347741306467338
La Paz,Abel Iturralde,Ixiamas,C1,calefon,basse,acces_2035,2035,1.0,0.0285992850178745
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,basse,acces_2035,2035,1.0,0.0143042912873862
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,basse,acces_2035,2035,1.0,0.0900520156046814
La Paz,Abel Iturralde,Ixiamas,C1,radio,basse,acces_2035,2035,1.0,0.390497884803124
La Paz,Abel Iturralde,Ixiamas,C1,television,basse,acces_2035,2035,1.0,0.4152845528455284
La Paz,Abel Iturralde,Ixiamas,C1,telefono,basse,acces_2035,2035,1.0,0.7751383013342011
La Paz,Abel Iturralde,Ixiamas,C1,computadora,basse,acces_2035,2035,1.0,0.1187764399609502
La Paz,Abel Iturralde,Ixiamas,C1,internet,basse,acces_2035,2035,1.0,0.0553205336804425
La Paz,Abel Iturralde,Ixiamas,C1,refrigerador,basse,acces_2035,2050,1.0,0.2695058517555266
La Paz,Abel Iturralde,Ixiamas,C1,microondas,basse,acces_2035,2050,1.0,0.0347741306467338
La Paz,Abel Iturralde,Ixiamas,C1,calefon,basse,acces_2035,2050,1.0,0.0285992850178745
La Paz,Abel Iturralde,Ixiamas,C1,aire_acondicionado,basse,acces_2035,2050,1.0,0.0143042912873862
La Paz,Abel Iturralde,Ixiamas,C1,lavadora,basse,acces_2035,2050,1.0,0.0900520156046814
La Paz,Abel Iturralde,Ixiamas,C1,radio,basse,acces_2035,2050,1.0,0.390497884803124
La Paz,Abel Iturralde,Ixiamas,C1,television,basse,acces_2035,2050,1.0,0.4152845528455284
La Paz,Abel Iturralde,Ixiamas,C1,telefono,basse,acces_2035,2050,1.0,0.7751383013342011
La Paz,Abel Iturralde,Ixiamas,C1,computadora,basse,acces_2035,2050,1.0,0.1187764399609502
La Paz,Abel Iturralde,Ixiamas,C1,internet,basse,acces_2035,2050,1.0,0.0553205336804425
Beni,Vaca Diez,Riberalta,C3,refrigerador,basse,acces_2035,2024,0.8934115589242767,0.497653683716565
Beni,Vaca Diez,Riberalta,C3,microondas,basse,acces_2035,2024,0.8934115589242767,0.0735064122614951
Beni,Vaca Diez,Riberalta,C3,calefon,basse,acces_2035,2024,0.8934115589242767,0.0261583577712609
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,basse,acces_2035,2024,0.8934115589242767,0.0686972161401313
Beni,Vaca Diez,Riberalta,C3,lavadora,basse,acces_2035,2024,0.8934115589242767,0.2351239346313238
Beni,Vaca Diez,Riberalta,C3,radio,basse,acces_2035,2024,0.8934115589242767,0.547266403532768
Beni,Vaca Diez,Riberalta,C3,television,basse,acces_2035,2024,0.8934115589242767,0.6485789123890692
Beni,Vaca Diez,Riberalta,C3,telefono,basse,acces_2035,2024,0.8934115589242767,0.867712040042232
Beni,Vaca Diez,Riberalta,C3,computadora,basse,acces_2035,2024,0.8934115589242767,0.2281902824505124
Beni,Vaca Diez,Riberalta,C3,internet,basse,acces_2035,2024,0.8934115589242767,0.3706485175623875
Beni,Vaca Diez,Riberalta,C3,refrigerador,basse,acces_2035,2035,1.0,0.497653683716565
Beni,Vaca Diez,Riberalta,C3,microondas,basse,acces_2035,2035,1.0,0.0735064122614951
Beni,Vaca Diez,Riberalta,C3,calefon,basse,acces_2035,2035,1.0,0.0261583577712609
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,basse,acces_2035,2035,1.0,0.0686972161401313
Beni,Vaca Diez,Riberalta,C3,lavadora,basse,acces_2035,2035,1.0,0.2351239346313238
Beni,Vaca Diez,Riberalta,C3,radio,basse,acces_2035,2035,1.0,0.547266403532768
Beni,Vaca Diez,Riberalta,C3,television,basse,acces_2035,2035,1.0,0.6485789123890692
Beni,Vaca Diez,Riberalta,C3,telefono,basse,acces_2035,2035,1.0,0.867712040042232
Beni,Vaca Diez,Riberalta,C3,computadora,basse,acces_2035,2035,1.0,0.2281902824505124
Beni,Vaca Diez,Riberalta,C3,internet,basse,acces_2035,2035,1.0,0.3706485175623875
Beni,Vaca Diez,Riberalta,C3,refrigerador,basse,acces_2035,2050,1.0,0.497653683716565
Beni,Vaca Diez,Riberalta,C3,microondas,basse,acces_2035,2050,1.0,0.0735064122614951
Beni,Vaca Diez,Riberalta,C3,calefon,basse,acces_2035,2050,1.0,0.0261583577712609
Beni,Vaca Diez,Riberalta,C3,aire_acondicionado,basse,acces_2035,2050,1.0,0.0686972161401313
Beni,Vaca Diez,Riberalta,C3,lavadora,basse,acces_2035,2050,1.0,0.2351239346313238
Beni,Vaca Diez,Riberalta,C3,radio,basse,acces_2035,2050,1.0,0.547266403532768
Beni,Vaca Diez,Riberalta,C3,television,basse,acces_2035,2050,1.0,0.6485789123890692
Beni,Vaca Diez,Riberalta,C3,telefono,basse,acces_2035,2050,1.0,0.867712040042232
Beni,Vaca Diez,Riberalta,C3,computadora,basse,acces_2035,2050,1.0,0.2281902824505124
Beni,Vaca Diez,Riberalta,C3,internet,basse,acces_2035,2050,1.0,0.3706485175623875
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,basse,acces_2035,2024,0.9242493802222018,0.5411799352115442
Beni,Vaca Diez,Guayaramerín,C3,microondas,basse,acces_2035,2024,0.9242493802222018,0.0847158142730931
Beni,Vaca Diez,Guayaramerín,C3,calefon,basse,acces_2035,2024,0.9242493802222018,0.0249337390792186
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,basse,acces_2035,2024,0.9242493802222018,0.1135872766542313
Beni,Vaca Diez,Guayaramerín,C3,lavadora,basse,acces_2035,2024,0.9242493802222018,0.3520172769215667
Beni,Vaca Diez,Guayaramerín,C3,radio,basse,acces_2035,2024,0.9242493802222018,0.475461327051433
Beni,Vaca Diez,Guayaramerín,C3,television,basse,acces_2035,2024,0.9242493802222018,0.6636863823933975
Beni,Vaca Diez,Guayaramerín,C3,telefono,basse,acces_2035,2024,0.9242493802222018,0.8390330188679245
Beni,Vaca Diez,Guayaramerín,C3,computadora,basse,acces_2035,2024,0.9242493802222018,0.2262630233929624
Beni,Vaca Diez,Guayaramerín,C3,internet,basse,acces_2035,2024,0.9242493802222018,0.3903086298407706
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,basse,acces_2035,2035,1.0,0.5411799352115442
Beni,Vaca Diez,Guayaramerín,C3,microondas,basse,acces_2035,2035,1.0,0.0847158142730931
Beni,Vaca Diez,Guayaramerín,C3,calefon,basse,acces_2035,2035,1.0,0.0249337390792186
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,basse,acces_2035,2035,1.0,0.1135872766542313
Beni,Vaca Diez,Guayaramerín,C3,lavadora,basse,acces_2035,2035,1.0,0.3520172769215667
Beni,Vaca Diez,Guayaramerín,C3,radio,basse,acces_2035,2035,1.0,0.475461327051433
Beni,Vaca Diez,Guayaramerín,C3,television,basse,acces_2035,2035,1.0,0.6636863823933975
Beni,Vaca Diez,Guayaramerín,C3,telefono,basse,acces_2035,2035,1.0,0.8390330188679245
Beni,Vaca Diez,Guayaramerín,C3,computadora,basse,acces_2035,2035,1.0,0.2262630233929624
Beni,Vaca Diez,Guayaramerín,C3,internet,basse,acces_2035,2035,1.0,0.3903086298407706
Beni,Vaca Diez,Guayaramerín,C3,refrigerador,basse,acces_2035,2050,1.0,0.5411799352115442
Beni,Vaca Diez,Guayaramerín,C3,microondas,basse,acces_2035,2050,1.0,0.0847158142730931
Beni,Vaca Diez,Guayaramerín,C3,calefon,basse,acces_2035,2050,1.0,0.0249337390792186
Beni,Vaca Diez,Guayaramerín,C3,aire_acondicionado,basse,acces_2035,2050,1.0,0.1135872766542313
Beni,Vaca Diez,Guayaramerín,C3,lavadora,basse,acces_2035,2050,1.0,0.3520172769215667
Beni,Vaca Diez,Guayaramerín,C3,radio,basse,acces_2035,2050,1.0,0.475461327051433
Beni,Vaca Diez,Guayaramerín,C3,television,basse,acces_2035,2050,1.0,0.6636863823933975
Beni,Vaca Diez,Guayaramerín,C3,telefono,basse,acces_2035,2050,1.0,0.8390330188679245
Beni,Vaca Diez,Guayaramerín,C3,computadora,basse,acces_2035,2050,1.0,0.2262630233929624
Beni,Vaca Diez,Guayaramerín,C3,internet,basse,acces_2035,2050,1.0,0.3903086298407706
Beni,General José Ballivián,Reyes,C1,refrigerador,basse,acces_2035,2024,0.7919227392449517,0.4228043143297381
Beni,General José Ballivián,Reyes,C1,microondas,basse,acces_2035,2024,0.7919227392449517,0.0644067796610169
Beni,General José Ballivián,Reyes,C1,calefon,basse,acces_2035,2024,0.7919227392449517,0.0117139334155363
Beni,General José Ballivián,Reyes,C1,aire_acondicionado,basse,acces_2035,2024,0.7919227392449517,0.0523882896764252
Beni,General José Ballivián,Reyes,C1,lavadora,basse,acces_2035,2024,0.7919227392449517,0.1796056685150955
Beni,General José Ballivián,Reyes,C1,radio,basse,acces_2035,2024,0.7919227392449517,0.4182322143517092
Beni,General José Ballivián,Reyes,C1,television,basse,acces_2035,2024,0.7919227392449517,0.4898273736128237
Beni,General José Ballivián,Reyes,C1,telefono,basse,acces_2035,2024,0.7919227392449517,0.8381128584643849
Beni,General José Ballivián,Reyes,C1,computadora,basse,acces_2035,2024,0.7919227392449517,0.1470860314523589
Beni,General José Ballivián,Reyes,C1,internet,basse,acces_2035,2024,0.7919227392449517,0.2238667900092507
Beni,General José Ballivián,Reyes,C1,refrigerador,basse,acces_2035,2035,1.0,0.4228043143297381
Beni,General José Ballivián,Reyes,C1,microondas,basse,acces_2035,2035,1.0,0.0644067796610169
Beni,General José Ballivián,Reyes,C1,calefon,basse,acces_2035,2035,1.0,0.0117139334155363
Beni,General José Ballivián,Reyes,C1,aire_acondicionado,basse,acces_2035,2035,1.0,0.0523882896764252
Beni,General José Ballivián,Reyes,C1,lavadora,basse,acces_2035,2035,1.0,0.1796056685150955
Beni,General José Ballivián,Reyes,C1,radio,basse,acces_2035,2035,1.0,0.4182322143517092
Beni,General José Ballivián,Reyes,C1,television,basse,acces_2035,2035,1.0,0.4898273736128237
Beni,General José Ballivián,Reyes,C1,telefono,basse,acces_2035,2035,1.0,0.8381128584643849
Beni,General José Ballivián,Reyes,C1,computadora,basse,acces_2035,2035,1.0,0.1470860314523589
Beni,General José Ballivián,Reyes,C1,internet,basse,acces_2035,2035,1.0,0.2238667900092507
Beni,General José Ballivián,Reyes,C1,refrigerador,basse,acces_2035,2050,1.0,0.4228043143297381
Beni,General José Ballivián,Reyes,C1,microondas,basse,acces_2035,2050,1.0,0.0644067796610169
Beni,General José Ballivián,Reyes,C1,calefon,basse,acces_2035,2050,1.0,0.0117139334155363
Beni,General José Ballivián,Reyes,C1,aire_acondicionado,basse,acces_2035,2050,1.0,0.0523882896764252
Beni,General José Ballivián,Reyes,C1,lavadora,basse,acces_2035,2050,1.0,0.1796056685150955
Beni,General José Ballivián,Reyes,C1,radio,basse,acces_2035,2050,1.0,0.4182322143517092
Beni,General José Ballivián,Reyes,C1,television,basse,acces_2035,2050,1.0,0.4898273736128237
Beni,General José Ballivián,Reyes,C1,telefono,basse,acces_2035,2050,1.0,0.8381128584643849
Beni,General José Ballivián,Reyes,C1,computadora,basse,acces_2035,2050,1.0,0.1470860314523589
Beni,General José Ballivián,Reyes,C1,internet,basse,acces_2035,2050,1.0,0.2238667900092507
Beni,General José Ballivián,Santa Rosa,C1,refrigerador,basse,acces_2035,2024,0.8522686025408348,0.4254826254826255
Beni,General José Ballivián,Santa Rosa,C1,microondas,basse,acces_2035,2024,0.8522686025408348,0.0513513513513513
Beni,General José Ballivián,Santa Rosa,C1,calefon,basse,acces_2035,2024,0.8522686025408348,0.025472790428406
Beni,General José Ballivián,Santa Rosa,C1,aire_acondicionado,basse,acces_2035,2024,0.8522686025408348,0.0621621621621621
Beni,General José Ballivián,Santa Rosa,C1,lavadora,basse,acces_2035,2024,0.8522686025408348,0.1678888460054033
Beni,General José Ballivián,Santa Rosa,C1,radio,basse,acces_2035,2024,0.8522686025408348,0.3172333848531685
Beni,General José Ballivián,Santa Rosa,C1,television,basse,acces_2035,2024,0.8522686025408348,0.4870506378044066
Beni,General José Ballivián,Santa Rosa,C1,telefono,basse,acces_2035,2024,0.8522686025408348,0.8758220502901354
Beni,General José Ballivián,Santa Rosa,C1,computadora,basse,acces_2035,2024,0.8522686025408348,0.1481624758220502
Beni,General José Ballivián,Santa Rosa,C1,internet,basse,acces_2035,2024,0.8522686025408348,0.2457430340557275
Beni,General José Ballivián,Santa Rosa,C1,refrigerador,basse,acces_2035,2035,1.0,0.4254826254826255
Beni,General José Ballivián,Santa Rosa,C1,microondas,basse,acces_2035,2035,1.0,0.0513513513513513
Beni,General José Ballivián,Santa Rosa,C1,calefon,basse,acces_2035,2035,1.0,0.025472790428406
Beni,General José Ballivián,Santa Rosa,C1,aire_acondicionado,basse,acces_2035,2035,1.0,0.0621621621621621
Beni,General José Ballivián,Santa Rosa,C1,lavadora,basse,acces_2035,2035,1.0,0.1678888460054033
Beni,General José Ballivián,Santa Rosa,C1,radio,basse,acces_2035,2035,1.0,0.3172333848531685
Beni,General José Ballivián,Santa Rosa,C1,television,basse,acces_2035,2035,1.0,0.4870506378044066
Beni,General José Ballivián,Santa Rosa,C1,telefono,basse,acces_2035,2035,1.0,0.8758220502901354
Beni,General José Ballivián,Santa Rosa,C1,computadora,basse,acces_2035,2035,1.0,0.1481624758220502
Beni,General José Ballivián,Santa Rosa,C1,internet,basse,acces_2035,2035,1.0,0.2457430340557275
Beni,General José Ballivián,Santa Rosa,C1,refrigerador,basse,acces_2035,2050,1.0,0.4254826254826255
Beni,General José Ballivián,Santa Rosa,C1,microondas,basse,acces_2035,2050,1.0,0.0513513513513513
Beni,General José Ballivián,Santa Rosa,C1,calefon,basse,acces_2035,2050,1.0,0.025472790428406
Beni,General José Ballivián,Santa Rosa,C1,aire_acondicionado,basse,acces_2035,2050,1.0,0.0621621621621621
Beni,General José Ballivián,Santa Rosa,C1,lavadora,basse,acces_2035,2050,1.0,0.1678888460054033
Beni,General José Ballivián,Santa Rosa,C1,radio,basse,acces_2035,2050,1.0,0.3172333848531685
